Term,RawFrequency,RelativeFrequency,ZScore,ZScoreRatio
tealdon,1,57.71673,-0.16610305,-1
tearas,1,57.71673,-0.16610305,-1
telge,1,57.71673,-0.16610305,-1
teodan,1,57.71673,-0.16610305,-1
teode,1,57.71673,-0.16610305,-1
teohhe,1,57.71673,-0.16610305,-1
teohhode,1,57.71673,-0.16610305,-1
teon,1,57.71673,-0.16610305,-1
tiges,1,57.71673,-0.16610305,-1
tilian,1,57.71673,-0.16610305,-1
till,1,57.71673,-0.16610305,-1
tilu,1,57.71673,-0.16610305,-1
timbred,1,57.71673,-0.16610305,-1
tireadigum,1,57.71673,-0.16610305,-1
tires,1,57.71673,-0.16610305,-1
tirfæst,1,57.71673,-0.16610305,-1
tirleases,1,57.71673,-0.16610305,-1
tobrecan,1,57.71673,-0.16610305,-1
tobrocen,1,57.71673,-0.16610305,-1
todraf,1,57.71673,-0.16610305,-1
togenes,1,57.71673,-0.16610305,-1
toglad,1,57.71673,-0.16610305,-1
togædre,1,57.71673,-0.16610305,-1
tohlidene,1,57.71673,-0.16610305,-1
tolucan,1,57.71673,-0.16610305,-1
tomiddes,1,57.71673,-0.16610305,-1
torht,1,57.71673,-0.16610305,-1
torna,1,57.71673,-0.16610305,-1
torne,1,57.71673,-0.16610305,-1
torngemot,1,57.71673,-0.16610305,-1
tornost,1,57.71673,-0.16610305,-1
towehton,1,57.71673,-0.16610305,-1
treddode,1,57.71673,-0.16610305,-1
trem,1,57.71673,-0.16610305,-1
treowde,1,57.71673,-0.16610305,-1
treowlogan,1,57.71673,-0.16610305,-1
trode,1,57.71673,-0.16610305,-1
trum,1,57.71673,-0.16610305,-1
tryddode,1,57.71673,-0.16610305,-1
trywe,1,57.71673,-0.16610305,-1
twega,1,57.71673,-0.16610305,-1
twelfe,1,57.71673,-0.16610305,-1
twæm,1,57.71673,-0.16610305,-1
tydre,1,57.71673,-0.16610305,-1
tyn,1,57.71673,-0.16610305,-1
tyne,1,57.71673,-0.16610305,-1
ufaran,1,57.71673,-0.16610305,-1
uferan,1,57.71673,-0.16610305,-1
ufor,1,57.71673,-0.16610305,-1
uhtan,1,57.71673,-0.16610305,-1
uhtflogan,1,57.71673,-0.16610305,-1
uhthlem,1,57.71673,-0.16610305,-1
uhtsceaða,1,57.71673,-0.16610305,-1
umborwesende,1,57.71673,-0.16610305,-1
umborwesendum,1,57.71673,-0.16610305,-1
unbyrnende,1,57.71673,-0.16610305,-1
uncran,1,57.71673,-0.16610305,-1
uncuðne,1,57.71673,-0.16610305,-1
underne,1,57.71673,-0.16610305,-1
undernmæl,1,57.71673,-0.16610305,-1
unferþ,1,57.71673,-0.16610305,-1
unflitme,1,57.71673,-0.16610305,-1
unforht,1,57.71673,-0.16610305,-1
unforhte,1,57.71673,-0.16610305,-1
unfrodum,1,57.71673,-0.16610305,-1
unfrom,1,57.71673,-0.16610305,-1
unfæcne,1,57.71673,-0.16610305,-1
unfæge,1,57.71673,-0.16610305,-1
unfæger,1,57.71673,-0.16610305,-1
unfægne,1,57.71673,-0.16610305,-1
ungedefelice,1,57.71673,-0.16610305,-1
ungyfeðe,1,57.71673,-0.16610305,-1
unheoru,1,57.71673,-0.16610305,-1
unhiore,1,57.71673,-0.16610305,-1
unhlitme,1,57.71673,-0.16610305,-1
unhyre,1,57.71673,-0.16610305,-1
unhælo,1,57.71673,-0.16610305,-1
unigmetes,1,57.71673,-0.16610305,-1
unleofe,1,57.71673,-0.16610305,-1
unlifgendum,1,57.71673,-0.16610305,-1
unlifigende,1,57.71673,-0.16610305,-1
unlifigendum,1,57.71673,-0.16610305,-1
unlyfigendes,1,57.71673,-0.16610305,-1
unlyfigendne,1,57.71673,-0.16610305,-1
unrihte,1,57.71673,-0.16610305,-1
unrime,1,57.71673,-0.16610305,-1
unrote,1,57.71673,-0.16610305,-1
unslaw,1,57.71673,-0.16610305,-1
unsnyttrum,1,57.71673,-0.16610305,-1
unsynnigne,1,57.71673,-0.16610305,-1
unsynnum,1,57.71673,-0.16610305,-1
untydras,1,57.71673,-0.16610305,-1
untæle,1,57.71673,-0.16610305,-1
unwaclicne,1,57.71673,-0.16610305,-1
unwearnum,1,57.71673,-0.16610305,-1
unwrecen,1,57.71673,-0.16610305,-1
uplang,1,57.71673,-0.16610305,-1
uppe,1,57.71673,-0.16610305,-1
uppriht,1,57.71673,-0.16610305,-1
urum,1,57.71673,-0.16610305,-1
user,1,57.71673,-0.16610305,-1
usses,1,57.71673,-0.16610305,-1
ussum,1,57.71673,-0.16610305,-1
utanweardne,1,57.71673,-0.16610305,-1
utfus,1,57.71673,-0.16610305,-1
utweard,1,57.71673,-0.16610305,-1
uðgenge,1,57.71673,-0.16610305,-1
wa,1,57.71673,-0.16610305,-1
waca,1,57.71673,-0.16610305,-1
wada,1,57.71673,-0.16610305,-1
wado,1,57.71673,-0.16610305,-1
wadu,1,57.71673,-0.16610305,-1
wage,1,57.71673,-0.16610305,-1
wagum,1,57.71673,-0.16610305,-1
waldswaþum,1,57.71673,-0.16610305,-1
wand,1,57.71673,-0.16610305,-1
wange,1,57.71673,-0.16610305,-1
wanian,1,57.71673,-0.16610305,-1
wanigean,1,57.71673,-0.16610305,-1
wanode,1,57.71673,-0.16610305,-1
wanre,1,57.71673,-0.16610305,-1
warað,1,57.71673,-0.16610305,-1
warigeað,1,57.71673,-0.16610305,-1
waroðas,1,57.71673,-0.16610305,-1
waroðe,1,57.71673,-0.16610305,-1
wast,1,57.71673,-0.16610305,-1
wea,1,57.71673,-0.16610305,-1
weal,1,57.71673,-0.16610305,-1
wealde,1,57.71673,-0.16610305,-1
wealdend,1,57.71673,-0.16610305,-1
wealdende,1,57.71673,-0.16610305,-1
wealdendes,1,57.71673,-0.16610305,-1
wealhþeon,1,57.71673,-0.16610305,-1
wealhþeow,1,57.71673,-0.16610305,-1
weallað,1,57.71673,-0.16610305,-1
weallclif,1,57.71673,-0.16610305,-1
weallendu,1,57.71673,-0.16610305,-1
wealles,1,57.71673,-0.16610305,-1
weardade,1,57.71673,-0.16610305,-1
wearde,1,57.71673,-0.16610305,-1
weardian,1,57.71673,-0.16610305,-1
weardodon,1,57.71673,-0.16610305,-1
wearne,1,57.71673,-0.16610305,-1
weaspelle,1,57.71673,-0.16610305,-1
weaxan,1,57.71673,-0.16610305,-1
weaxeð,1,57.71673,-0.16610305,-1
web,1,57.71673,-0.16610305,-1
weccan,1,57.71673,-0.16610305,-1
wedde,1,57.71673,-0.16610305,-1
weder,1,57.71673,-0.16610305,-1
wedergeatum,1,57.71673,-0.16610305,-1
wedermearce,1,57.71673,-0.16610305,-1
wegan,1,57.71673,-0.16610305,-1
wege,1,57.71673,-0.16610305,-1
wegflotan,1,57.71673,-0.16610305,-1
wehte,1,57.71673,-0.16610305,-1
welandes,1,57.71673,-0.16610305,-1
welhwylcra,1,57.71673,-0.16610305,-1
weligne,1,57.71673,-0.16610305,-1
welþungen,1,57.71673,-0.16610305,-1
wendeð,1,57.71673,-0.16610305,-1
wendla,1,57.71673,-0.16610305,-1
wenede,1,57.71673,-0.16610305,-1
weneþ,1,57.71673,-0.16610305,-1
wenum,1,57.71673,-0.16610305,-1
weohstan,1,57.71673,-0.16610305,-1
weohstanes,1,57.71673,-0.16610305,-1
weoldon,1,57.71673,-0.16610305,-1
weora,1,57.71673,-0.16610305,-1
weorces,1,57.71673,-0.16610305,-1
weoroda,1,57.71673,-0.16610305,-1
weorpan,1,57.71673,-0.16610305,-1
weorð,1,57.71673,-0.16610305,-1
weorðað,1,57.71673,-0.16610305,-1
weorðe,1,57.71673,-0.16610305,-1
weorðeð,1,57.71673,-0.16610305,-1
weorðfullost,1,57.71673,-0.16610305,-1
weorðlicost,1,57.71673,-0.16610305,-1
weorðmynda,1,57.71673,-0.16610305,-1
weorðmyndum,1,57.71673,-0.16610305,-1
weorðode,1,57.71673,-0.16610305,-1
weorþad,1,57.71673,-0.16610305,-1
weorþan,1,57.71673,-0.16610305,-1
weorþeð,1,57.71673,-0.16610305,-1
weorþode,1,57.71673,-0.16610305,-1
weorþra,1,57.71673,-0.16610305,-1
weotena,1,57.71673,-0.16610305,-1
weotode,1,57.71673,-0.16610305,-1
weox,1,57.71673,-0.16610305,-1
weoxstanes,1,57.71673,-0.16610305,-1
wered,1,57.71673,-0.16610305,-1
weredon,1,57.71673,-0.16610305,-1
weres,1,57.71673,-0.16610305,-1
wereð,1,57.71673,-0.16610305,-1
werge,1,57.71673,-0.16610305,-1
wergendra,1,57.71673,-0.16610305,-1
wergum,1,57.71673,-0.16610305,-1
werhðo,1,57.71673,-0.16610305,-1
werian,1,57.71673,-0.16610305,-1
werig,1,57.71673,-0.16610305,-1
werodes,1,57.71673,-0.16610305,-1
werudes,1,57.71673,-0.16610305,-1
werum,1,57.71673,-0.16610305,-1
werþeode,1,57.71673,-0.16610305,-1
westen,1,57.71673,-0.16610305,-1
westenne,1,57.71673,-0.16610305,-1
westne,1,57.71673,-0.16610305,-1
wicga,1,57.71673,-0.16610305,-1
wicun,1,57.71673,-0.16610305,-1
wid,1,57.71673,-0.16610305,-1
widcuþ,1,57.71673,-0.16610305,-1
widcuþes,1,57.71673,-0.16610305,-1
wideferhþ,1,57.71673,-0.16610305,-1
widfloga,1,57.71673,-0.16610305,-1
widflogan,1,57.71673,-0.16610305,-1
widre,1,57.71673,-0.16610305,-1
widscofen,1,57.71673,-0.16610305,-1
wifa,1,57.71673,-0.16610305,-1
wifes,1,57.71673,-0.16610305,-1
wiflufan,1,57.71673,-0.16610305,-1
wiga,1,57.71673,-0.16610305,-1
wigan,1,57.71673,-0.16610305,-1
wigbealu,1,57.71673,-0.16610305,-1
wigbil,1,57.71673,-0.16610305,-1
wigbord,1,57.71673,-0.16610305,-1
wigcræft,1,57.71673,-0.16610305,-1
wigcræftigne,1,57.71673,-0.16610305,-1
wigeð,1,57.71673,-0.16610305,-1
wigfruma,1,57.71673,-0.16610305,-1
wigfruman,1,57.71673,-0.16610305,-1
wiggetawum,1,57.71673,-0.16610305,-1
wiggryre,1,57.71673,-0.16610305,-1
wigheafolan,1,57.71673,-0.16610305,-1
wigheap,1,57.71673,-0.16610305,-1
wighete,1,57.71673,-0.16610305,-1
wighryre,1,57.71673,-0.16610305,-1
wigsigor,1,57.71673,-0.16610305,-1
wigspeda,1,57.71673,-0.16610305,-1
wigtig,1,57.71673,-0.16610305,-1
wigum,1,57.71673,-0.16610305,-1
wigweorþunga,1,57.71673,-0.16610305,-1
wilaf,1,57.71673,-0.16610305,-1
wildeor,1,57.71673,-0.16610305,-1
wilfingum,1,57.71673,-0.16610305,-1
wilgeofa,1,57.71673,-0.16610305,-1
wilgesiþas,1,57.71673,-0.16610305,-1
wilnian,1,57.71673,-0.16610305,-1
wilsið,1,57.71673,-0.16610305,-1
windagum,1,57.71673,-0.16610305,-1
windblond,1,57.71673,-0.16610305,-1
windge,1,57.71673,-0.16610305,-1
windgeard,1,57.71673,-0.16610305,-1
winedrihtne,1,57.71673,-0.16610305,-1
winegeomor,1,57.71673,-0.16610305,-1
wineleasum,1,57.71673,-0.16610305,-1
winemagas,1,57.71673,-0.16610305,-1
wines,1,57.71673,-0.16610305,-1
winia,1,57.71673,-0.16610305,-1
winigea,1,57.71673,-0.16610305,-1
wintrys,1,57.71673,-0.16610305,-1
winum,1,57.71673,-0.16610305,-1
winærnes,1,57.71673,-0.16610305,-1
wira,1,57.71673,-0.16610305,-1
wirum,1,57.71673,-0.16610305,-1
wisdom,1,57.71673,-0.16610305,-1
wisdome,1,57.71673,-0.16610305,-1
wisfæst,1,57.71673,-0.16610305,-1
wishycgende,1,57.71673,-0.16610305,-1
wisian,1,57.71673,-0.16610305,-1
wisra,1,57.71673,-0.16610305,-1
wisson,1,57.71673,-0.16610305,-1
wistfylle,1,57.71673,-0.16610305,-1
wite,1,57.71673,-0.16610305,-1
wiðergyld,1,57.71673,-0.16610305,-1
wiðerræhtes,1,57.71673,-0.16610305,-1
wiðfeng,1,57.71673,-0.16610305,-1
wiðgripan,1,57.71673,-0.16610305,-1
wiðhæfde,1,57.71673,-0.16610305,-1
wiðres,1,57.71673,-0.16610305,-1
wlat,1,57.71673,-0.16610305,-1
wlatode,1,57.71673,-0.16610305,-1
wlence,1,57.71673,-0.16610305,-1
wlitan,1,57.71673,-0.16610305,-1
wlite,1,57.71673,-0.16610305,-1
wlitebeorhtne,1,57.71673,-0.16610305,-1
wliteseon,1,57.71673,-0.16610305,-1
wlitig,1,57.71673,-0.16610305,-1
wliton,1,57.71673,-0.16610305,-1
wlonces,1,57.71673,-0.16610305,-1
wocun,1,57.71673,-0.16610305,-1
wohbogen,1,57.71673,-0.16610305,-1
wollenteare,1,57.71673,-0.16610305,-1
wom,1,57.71673,-0.16610305,-1
wommum,1,57.71673,-0.16610305,-1
wongas,1,57.71673,-0.16610305,-1
wongstede,1,57.71673,-0.16610305,-1
wonhydum,1,57.71673,-0.16610305,-1
wonredes,1,57.71673,-0.16610305,-1
wonreding,1,57.71673,-0.16610305,-1
wonsceaft,1,57.71673,-0.16610305,-1
wonsæli,1,57.71673,-0.16610305,-1
wope,1,57.71673,-0.16610305,-1
worca,1,57.71673,-0.16610305,-1
wordcwida,1,57.71673,-0.16610305,-1
wordcwydas,1,57.71673,-0.16610305,-1
wordcwydum,1,57.71673,-0.16610305,-1
worde,1,57.71673,-0.16610305,-1
wordgyd,1,57.71673,-0.16610305,-1
wordhord,1,57.71673,-0.16610305,-1
wordrihta,1,57.71673,-0.16610305,-1
worlde,1,57.71673,-0.16610305,-1
woroldare,1,57.71673,-0.16610305,-1
woroldcyninga,1,57.71673,-0.16610305,-1
woroldrædenne,1,57.71673,-0.16610305,-1
woruldcandel,1,57.71673,-0.16610305,-1
woruldende,1,57.71673,-0.16610305,-1
worðig,1,57.71673,-0.16610305,-1
worðmyndum,1,57.71673,-0.16610305,-1
wrað,1,57.71673,-0.16610305,-1
wraðe,1,57.71673,-0.16610305,-1
wraðlice,1,57.71673,-0.16610305,-1
wraðra,1,57.71673,-0.16610305,-1
wrecca,1,57.71673,-0.16610305,-1
wreccena,1,57.71673,-0.16610305,-1
wrecend,1,57.71673,-0.16610305,-1
wreoþenhilt,1,57.71673,-0.16610305,-1
wridað,1,57.71673,-0.16610305,-1
writen,1,57.71673,-0.16610305,-1
wrixle,1,57.71673,-0.16610305,-1
wriðon,1,57.71673,-0.16610305,-1
wriþan,1,57.71673,-0.16610305,-1
wræccan,1,57.71673,-0.16610305,-1
wræce,1,57.71673,-0.16610305,-1
wræclastas,1,57.71673,-0.16610305,-1
wræcmæcgas,1,57.71673,-0.16610305,-1
wræcsið,1,57.71673,-0.16610305,-1
wræcsiðum,1,57.71673,-0.16610305,-1
wrætta,1,57.71673,-0.16610305,-1
wrættum,1,57.71673,-0.16610305,-1
wudurec,1,57.71673,-0.16610305,-1
wuldortorhtan,1,57.71673,-0.16610305,-1
wuldurcyninge,1,57.71673,-0.16610305,-1
wulfe,1,57.71673,-0.16610305,-1
wulfhleoþu,1,57.71673,-0.16610305,-1
wundenfeax,1,57.71673,-0.16610305,-1
wundenhals,1,57.71673,-0.16610305,-1
wundenmæl,1,57.71673,-0.16610305,-1
wundenstefna,1,57.71673,-0.16610305,-1
wunder,1,57.71673,-0.16610305,-1
wunderfatum,1,57.71673,-0.16610305,-1
wundnum,1,57.71673,-0.16610305,-1
wundon,1,57.71673,-0.16610305,-1
wundorbebodum,1,57.71673,-0.16610305,-1
wundordeaðe,1,57.71673,-0.16610305,-1
wundorlic,1,57.71673,-0.16610305,-1
wundorsiona,1,57.71673,-0.16610305,-1
wundorsmiþa,1,57.71673,-0.16610305,-1
wundre,1,57.71673,-0.16610305,-1
wundurmaððum,1,57.71673,-0.16610305,-1
wunne,1,57.71673,-0.16610305,-1
wurðan,1,57.71673,-0.16610305,-1
wurðaþ,1,57.71673,-0.16610305,-1
wutun,1,57.71673,-0.16610305,-1
wyle,1,57.71673,-0.16610305,-1
wylfingum,1,57.71673,-0.16610305,-1
wyllað,1,57.71673,-0.16610305,-1
wylmas,1,57.71673,-0.16610305,-1
wylmum,1,57.71673,-0.16610305,-1
wylt,1,57.71673,-0.16610305,-1
wyn,1,57.71673,-0.16610305,-1
wynleas,1,57.71673,-0.16610305,-1
wynleasne,1,57.71673,-0.16610305,-1
wynsuman,1,57.71673,-0.16610305,-1
wynsume,1,57.71673,-0.16610305,-1
wyrcan,1,57.71673,-0.16610305,-1
wyrce,1,57.71673,-0.16610305,-1
wyrda,1,57.71673,-0.16610305,-1
wyrde,1,57.71673,-0.16610305,-1
wyrmas,1,57.71673,-0.16610305,-1
wyrmcynnes,1,57.71673,-0.16610305,-1
wyrmfah,1,57.71673,-0.16610305,-1
wyrmhord,1,57.71673,-0.16610305,-1
wyrpe,1,57.71673,-0.16610305,-1
wyrse,1,57.71673,-0.16610305,-1
wyrtum,1,57.71673,-0.16610305,-1
wyruldcyninga,1,57.71673,-0.16610305,-1
wyrðe,1,57.71673,-0.16610305,-1
wyrðne,1,57.71673,-0.16610305,-1
wyrðra,1,57.71673,-0.16610305,-1
wæccendne,1,57.71673,-0.16610305,-1
wæcnan,1,57.71673,-0.16610305,-1
wægbora,1,57.71673,-0.16610305,-1
wægholm,1,57.71673,-0.16610305,-1
wægliðendum,1,57.71673,-0.16610305,-1
wægsweord,1,57.71673,-0.16610305,-1
wælbedde,1,57.71673,-0.16610305,-1
wælbende,1,57.71673,-0.16610305,-1
wælbleate,1,57.71673,-0.16610305,-1
wældeað,1,57.71673,-0.16610305,-1
wældreore,1,57.71673,-0.16610305,-1
wæle,1,57.71673,-0.16610305,-1
wælfagne,1,57.71673,-0.16610305,-1
wælfealle,1,57.71673,-0.16610305,-1
wælfus,1,57.71673,-0.16610305,-1
wælfylla,1,57.71673,-0.16610305,-1
wælfylle,1,57.71673,-0.16610305,-1
wælfyra,1,57.71673,-0.16610305,-1
wælfyre,1,57.71673,-0.16610305,-1
wælfæhða,1,57.71673,-0.16610305,-1
wælhlem,1,57.71673,-0.16610305,-1
wællseaxe,1,57.71673,-0.16610305,-1
wælm,1,57.71673,-0.16610305,-1
wælmes,1,57.71673,-0.16610305,-1
wælnið,1,57.71673,-0.16610305,-1
wælniðas,1,57.71673,-0.16610305,-1
wælniðe,1,57.71673,-0.16610305,-1
wælrapas,1,57.71673,-0.16610305,-1
wælreaf,1,57.71673,-0.16610305,-1
wælrec,1,57.71673,-0.16610305,-1
wælreow,1,57.71673,-0.16610305,-1
wælreste,1,57.71673,-0.16610305,-1
wælsceaftas,1,57.71673,-0.16610305,-1
wælses,1,57.71673,-0.16610305,-1
wælsinges,1,57.71673,-0.16610305,-1
wælstenge,1,57.71673,-0.16610305,-1
wæn,1,57.71673,-0.16610305,-1
wæpnedmen,1,57.71673,-0.16610305,-1
wæpnes,1,57.71673,-0.16610305,-1
wæran,1,57.71673,-0.16610305,-1
wæstmum,1,57.71673,-0.16610305,-1
wæteregesan,1,57.71673,-0.16610305,-1
wæteryðum,1,57.71673,-0.16610305,-1
wætre,1,57.71673,-0.16610305,-1
xv,1,57.71673,-0.16610305,-1
yfla,1,57.71673,-0.16610305,-1
ylcan,1,57.71673,-0.16610305,-1
yldan,1,57.71673,-0.16610305,-1
ylde,1,57.71673,-0.16610305,-1
yldesta,1,57.71673,-0.16610305,-1
ylfe,1,57.71673,-0.16610305,-1
ymbbearh,1,57.71673,-0.16610305,-1
ymbefeng,1,57.71673,-0.16610305,-1
ymbehwearf,1,57.71673,-0.16610305,-1
ymbeode,1,57.71673,-0.16610305,-1
ymbesittendra,1,57.71673,-0.16610305,-1
ymbsittend,1,57.71673,-0.16610305,-1
ymbsittendra,1,57.71673,-0.16610305,-1
ymbsæton,1,57.71673,-0.16610305,-1
york,1,57.71673,-0.16610305,-1
yppan,1,57.71673,-0.16610305,-1
yrfe,1,57.71673,-0.16610305,-1
yrfeweard,1,57.71673,-0.16610305,-1
yrfeweardas,1,57.71673,-0.16610305,-1
yrmenlafes,1,57.71673,-0.16610305,-1
yrmðe,1,57.71673,-0.16610305,-1
yrmþe,1,57.71673,-0.16610305,-1
yrremod,1,57.71673,-0.16610305,-1
ywde,1,57.71673,-0.16610305,-1
yðde,1,57.71673,-0.16610305,-1
yðelice,1,57.71673,-0.16610305,-1
yðgebland,1,57.71673,-0.16610305,-1
yðgewinne,1,57.71673,-0.16610305,-1
yðgewinnes,1,57.71673,-0.16610305,-1
yðlafe,1,57.71673,-0.16610305,-1
yðlidan,1,57.71673,-0.16610305,-1
yþe,1,57.71673,-0.16610305,-1
yþgesene,1,57.71673,-0.16610305,-1
yþlade,1,57.71673,-0.16610305,-1
ædrum,1,57.71673,-0.16610305,-1
æfengrom,1,57.71673,-0.16610305,-1
æfenleoht,1,57.71673,-0.16610305,-1
æfenspræce,1,57.71673,-0.16610305,-1
æfnan,1,57.71673,-0.16610305,-1
æfnde,1,57.71673,-0.16610305,-1
æfþunca,1,57.71673,-0.16610305,-1
æghwylcne,1,57.71673,-0.16610305,-1
æghwylcum,1,57.71673,-0.16610305,-1
æghwæm,1,57.71673,-0.16610305,-1
æghwær,1,57.71673,-0.16610305,-1
æghwæðer,1,57.71673,-0.16610305,-1
æghwæðrum,1,57.71673,-0.16610305,-1
æghwæþres,1,57.71673,-0.16610305,-1
æghwæþrum,1,57.71673,-0.16610305,-1
ægwearde,1,57.71673,-0.16610305,-1
æhte,1,57.71673,-0.16610305,-1
æled,1,57.71673,-0.16610305,-1
æledleoman,1,57.71673,-0.16610305,-1
ælfheres,1,57.71673,-0.16610305,-1
ælfylcum,1,57.71673,-0.16610305,-1
ælmihtiga,1,57.71673,-0.16610305,-1
ælwihta,1,57.71673,-0.16610305,-1
æne,1,57.71673,-0.16610305,-1
ænigra,1,57.71673,-0.16610305,-1
ænlic,1,57.71673,-0.16610305,-1
ænlicu,1,57.71673,-0.16610305,-1
æppelfealuwe,1,57.71673,-0.16610305,-1
ærfæder,1,57.71673,-0.16610305,-1
ærgestreon,1,57.71673,-0.16610305,-1
ærgestreona,1,57.71673,-0.16610305,-1
ærgeweorc,1,57.71673,-0.16610305,-1
ærnes,1,57.71673,-0.16610305,-1
ærwelan,1,57.71673,-0.16610305,-1
ærþon,1,57.71673,-0.16610305,-1
æscheres,1,57.71673,-0.16610305,-1
æscholt,1,57.71673,-0.16610305,-1
æscum,1,57.71673,-0.16610305,-1
æscwiga,1,57.71673,-0.16610305,-1
æse,1,57.71673,-0.16610305,-1
ætberan,1,57.71673,-0.16610305,-1
ætbæron,1,57.71673,-0.16610305,-1
æte,1,57.71673,-0.16610305,-1
ætfealh,1,57.71673,-0.16610305,-1
ætferede,1,57.71673,-0.16610305,-1
ætgifan,1,57.71673,-0.16610305,-1
ætgræpe,1,57.71673,-0.16610305,-1
æthran,1,57.71673,-0.16610305,-1
æthwearf,1,57.71673,-0.16610305,-1
ætrihte,1,57.71673,-0.16610305,-1
ætspranc,1,57.71673,-0.16610305,-1
ætstod,1,57.71673,-0.16610305,-1
ætstop,1,57.71673,-0.16610305,-1
ættren,1,57.71673,-0.16610305,-1
ætwand,1,57.71673,-0.16610305,-1
ætwiton,1,57.71673,-0.16610305,-1
ætwæg,1,57.71673,-0.16610305,-1
æðelinga,1,57.71673,-0.16610305,-1
æðelingas,1,57.71673,-0.16610305,-1
æðelinge,1,57.71673,-0.16610305,-1
æðelinges,1,57.71673,-0.16610305,-1
æðelum,1,57.71673,-0.16610305,-1
æðme,1,57.71673,-0.16610305,-1
æþelan,1,57.71673,-0.16610305,-1
æþelinge,1,57.71673,-0.16610305,-1
æþellingum,1,57.71673,-0.16610305,-1
æþelu,1,57.71673,-0.16610305,-1
ðafian,1,57.71673,-0.16610305,-1
ðanc,1,57.71673,-0.16610305,-1
ðearf,1,57.71673,-0.16610305,-1
ðegne,1,57.71673,-0.16610305,-1
ðeh,1,57.71673,-0.16610305,-1
ðeod,1,57.71673,-0.16610305,-1
ðeodcyning,1,57.71673,-0.16610305,-1
ðeoden,1,57.71673,-0.16610305,-1
ðeodenlease,1,57.71673,-0.16610305,-1
ðeodkyning,1,57.71673,-0.16610305,-1
ðeodsceaða,1,57.71673,-0.16610305,-1
ðeon,1,57.71673,-0.16610305,-1
ðes,1,57.71673,-0.16610305,-1
ðicgean,1,57.71673,-0.16610305,-1
ðin,1,57.71673,-0.16610305,-1
ðine,1,57.71673,-0.16610305,-1
ðing,1,57.71673,-0.16610305,-1
ðinga,1,57.71673,-0.16610305,-1
ðinne,1,57.71673,-0.16610305,-1
ðinra,1,57.71673,-0.16610305,-1
ðiod,1,57.71673,-0.16610305,-1
ðiodcyning,1,57.71673,-0.16610305,-1
ðis,1,57.71673,-0.16610305,-1
ðisse,1,57.71673,-0.16610305,-1
ðisses,1,57.71673,-0.16610305,-1
ðolode,1,57.71673,-0.16610305,-1
ðonan,1,57.71673,-0.16610305,-1
ðreate,1,57.71673,-0.16610305,-1
ðrowode,1,57.71673,-0.16610305,-1
ðrym,1,57.71673,-0.16610305,-1
ðryðlic,1,57.71673,-0.16610305,-1
ðryðswyð,1,57.71673,-0.16610305,-1
ðryþærn,1,57.71673,-0.16610305,-1
ðuhte,1,57.71673,-0.16610305,-1
ðurh,1,57.71673,-0.16610305,-1
ðurhfon,1,57.71673,-0.16610305,-1
ðurhwod,1,57.71673,-0.16610305,-1
ðyle,1,57.71673,-0.16610305,-1
ðys,1,57.71673,-0.16610305,-1
ðæra,1,57.71673,-0.16610305,-1
ðære,1,57.71673,-0.16610305,-1
þah,1,57.71673,-0.16610305,-1
þance,1,57.71673,-0.16610305,-1
þancedon,1,57.71673,-0.16610305,-1
þanchycgende,1,57.71673,-0.16610305,-1
þancodon,1,57.71673,-0.16610305,-1
þearfa,1,57.71673,-0.16610305,-1
þearle,1,57.71673,-0.16610305,-1
þeawum,1,57.71673,-0.16610305,-1
þeccean,1,57.71673,-0.16610305,-1
þegnes,1,57.71673,-0.16610305,-1
þegnsorge,1,57.71673,-0.16610305,-1
þegnum,1,57.71673,-0.16610305,-1
þegon,1,57.71673,-0.16610305,-1
þegun,1,57.71673,-0.16610305,-1
þeh,1,57.71673,-0.16610305,-1
þehton,1,57.71673,-0.16610305,-1
þengel,1,57.71673,-0.16610305,-1
þenode,1,57.71673,-0.16610305,-1
þeoda,1,57.71673,-0.16610305,-1
þeodcyninga,1,57.71673,-0.16610305,-1
þeodcyninges,1,57.71673,-0.16610305,-1
þeodgestreona,1,57.71673,-0.16610305,-1
þeodgestreonum,1,57.71673,-0.16610305,-1
þeodnas,1,57.71673,-0.16610305,-1
þeodsceaða,1,57.71673,-0.16610305,-1
þeodscyldingas,1,57.71673,-0.16610305,-1
þeodþreaum,1,57.71673,-0.16610305,-1
þeofes,1,57.71673,-0.16610305,-1
þeos,1,57.71673,-0.16610305,-1
þeostrum,1,57.71673,-0.16610305,-1
þeow,1,57.71673,-0.16610305,-1
þes,1,57.71673,-0.16610305,-1
þicgan,1,57.71673,-0.16610305,-1
þince,1,57.71673,-0.16610305,-1
þincean,1,57.71673,-0.16610305,-1
þinceað,1,57.71673,-0.16610305,-1
þinceð,1,57.71673,-0.16610305,-1
þine,1,57.71673,-0.16610305,-1
þines,1,57.71673,-0.16610305,-1
þing,1,57.71673,-0.16610305,-1
þingode,1,57.71673,-0.16610305,-1
þisne,1,57.71673,-0.16610305,-1
þisse,1,57.71673,-0.16610305,-1
þisses,1,57.71673,-0.16610305,-1
þissum,1,57.71673,-0.16610305,-1
þolian,1,57.71673,-0.16610305,-1
þolode,1,57.71673,-0.16610305,-1
þorfton,1,57.71673,-0.16610305,-1
þrag,1,57.71673,-0.16610305,-1
þreanedlan,1,57.71673,-0.16610305,-1
þreanyd,1,57.71673,-0.16610305,-1
